Urun_Ad,Marka,Seri,Urun_URL,SSD,Islemci_Turu,Islemci_Nesli,Islemci_Modeli,Islemci_Cekirdek_Sayisi,Islemci_Hizi,Ekran_Kart,Ekran_Karti_Modeli,Ekran_Karti_Tipi,Ekran_Karti_Hafizasi,RAM,RAM_Frekans,Ram_Turu,Cozunurluk_Format,Ekran_Boyutu,Ekran_Cozunurlugu,Ekran_Yenileme_Hizi,Panel_Tipi,Isletim_Sistemi,Agirlik,Pil_Gucu,Fiyat,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"Asus Vivobook 15 F1502ZA-EJ1527 i5-1235U 8 GB 512 GB SSD Iris Xe Graphics 15.6"" Full HD Notebook",Asus,Asus Vivobook,"https//www.akakce.com/laptop-notebook/en-ucuz-asus-vivobook-15-f1502za-ej1527-i5-1235u-8-gb-512-gb-ssd-iris-xe-graphics-15-6-full-hd-notebook-fiyati,398795778.html",512 GB,Intel Core i5,12. Nesil,i5-1235U,10.0,3.3 GHz,Intel,HD Graphics,Paylaşımlı,6 GB,8 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,60 Hz,IPS,Free Dos,1.7,42 Wh,17.499,7.940986,4.873934,16.408665,0.0,8.149891,7.9885817,0.0,8.690275,8.899443,1.2213875,9.551077,3.761003,9.987936,5.965647,9.652124,5.7307296,4.8278556,10.994735,3.1195464,0.0,3.7268836,4.243723,11.94251,7.225662,7.7921634,3.9084806,6.95319,1.9807234,8.048984,2.5535135,1.7612026,6.3457117
"Lenovo IdeaPad Flex 5 14IAU7 82R700JETX i5-1235U 8 GB 512 GB SSD Iris Xe Graphics 14"" WUXGA İkisi Bir Arada Notebook",Lenovo,Lenovo IdeaPad Flex 5,"https//www.akakce.com/laptop-notebook/en-ucuz-lenovo-ideapad-flex-5-14iau7-82r700jetx-i5-1235u-8-gb-512-gb-ssd-iris-xe-graphics-14-wuxga-notebook-fiyati,425604209.html",512 GB,Intel Core i5,12. Nesil,i5-1235U,10.0,3.3 GHz,Intel,Iris Xe Graphics,Paylaşımlı,6 GB,8 GB,4266 MHz,LPDDR4x,WUXGA,14 inç,1920x1200 px,144 Hz,IPS,Windows 11 Home,1.5,38 Wh,32.599,10.983632,3.594708,16.1174,0.0,4.44517,11.0893545,0.0,5.6336184,6.595995,6.515653,10.154443,0.8502595,0.97298014,3.4800951,8.499471,5.3198442,0.5291474,7.513725,6.4135695,0.0,1.8140607,6.6979947,5.330731,5.753991,7.993165,6.0817194,3.947392,4.4523873,7.957327,1.6424273,2.7565725,3.9142022
"Lenovo V15 G4 IRU 83A10091TR i5-13420H 8 GB 256 GB SSD UHD Graphics 15.6"" Full HD Notebook",Lenovo,Lenovo V15,"https//www.akakce.com/laptop-notebook/en-ucuz-lenovo-v15-g4-83a10091tr-i5-13420h-8-gb-256-gb-ssd-15-6-dos-fhd-dizustu-bilgisayar-fiyati,450271732.html",256 GB,Intel Core i5,13. Nesil,i5-13420H,8.0,3.40 GHz,Intel,UHD Graphics,Paylaşımlı,6 GB,8 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,TN,Free Dos,1.65,38 Wh,17.759,5.241124,5.8859816,18.391418,0.0,2.7293446,7.3743577,0.0,3.5209763,8.087158,6.954825,13.557318,9.397996,11.039484,3.4918587,11.97458,2.07507,8.912721,10.774233,1.3032485,0.37562203,1.1908048,1.6935017,5.9370008,6.6492014,6.280868,4.071273,8.109597,7.2842264,8.06822,6.628367,0.8198558,2.3158371
"Lenovo ThinkPad E16 Gen 1 21JN0008TX i5-1335U 16 GB 512 GB SSD Iris Xe Graphics 16"" WUXGA Notebook",Lenovo,Lenovo ThinkPad,"https//www.akakce.com/laptop-notebook/en-ucuz-lenovo-thinkpad-e16-gen-1-21jn0008tx-i5-1335u-16-gb-512-gb-ssd-iris-xe-graphics-16-wuxga-notebook-fiyati,467280575.html",512 GB,Intel Core i5,13. Nesil,i5-1335U,10.0,3.40 GHz,Intel,Iris Xe Graphics,Paylaşımlı,6 GB,16 GB,3200 MHz,DDR4,WUXGA,16 inç,1920x1200 px,144 Hz,IPS,Free Dos,1.81,57 Wh,27.035,9.860258,6.7442017,12.00928,0.0,9.952907,8.697651,0.0,2.9061162,5.17627,6.568678,10.533483,2.7833393,7.5680103,5.065673,10.825286,3.215177,7.9242587,6.182,2.6631987,0.0,1.672333,1.6975012,0.7567814,7.2024326,7.8127947,10.322852,3.5223742,6.1314983,9.505863,2.9071648,3.041714,4.265268
"ASUS Vivobook 15 F1502ZA-EJ1535 i3-1215U 4 GB 256 GB SSD UHD Graphics 15.6"" Full HD Notebook",ASUS,Asus Vivobook,"https//www.akakce.com/laptop-notebook/en-ucuz-asus-vivobook-15-f1502za-ej1535-i3-1215u-4-gb-256-gb-ssd-uhd-graphics-15-6-full-hd-notebook-fiyati,531752598.html",256 GB,Intel Core i3,12. Nesil,i3-1215U,6.0,3.3 GHz,Intel,UHD Graphics,Paylaşımlı,6 GB,4 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,1.7,42 Wh,12.799,5.0992265,2.9963171,14.889298,0.0,3.3780878,6.489772,0.0,7.1933403,9.791844,0.39240384,10.317509,5.530558,10.380163,7.5024223,11.829984,4.086793,3.959924,13.103795,3.6970797,0.0,5.1415734,7.0157757,14.154072,2.9244561,6.983885,0.0,9.603857,5.165244,8.492335,5.7799916,0.39245188,8.075394
"MSI Summit E16 AI Evo A1MTG-015TR Ultra 7 155H 32 GB 1 TB SSD Arc Grapics 16"" WQXGA İkisi Bir Arada Notebook",MSI,MSI Summit,"https//www.akakce.com/laptop-notebook/en-ucuz-msi-summit-e16-ai-evo-a1mtg-015tr-ultra-7-155h-32-gb-1-tb-ssd-arc-grapics-16-wqxga-ikisi-bir-arada-notebook-fiyati,561712568.html",1 TB,Intel Core Ultra 7,,155H,16.0,1.40 GHz,Intel,Arc Graphics,Paylaşımlı,6 GB,32 GB,6400 MHz,LPDDR5,WQXGA,16 inç,2560x1600 px,165 Hz,IPS Level,Windows 11 Professional,2.1,82 Wh,129.059,6.1021943,4.293877,2.6097286,0.0,4.94632,5.5421743,0.0,5.6998982,4.0199904,7.721926,6.79705,6.1549845,6.3247275,8.041247,14.23814,0.24520859,12.687266,3.7782922,1.8688751,0.7891719,2.397979,10.862029,7.768877,0.35249,3.5427208,1.866489,4.071943,4.9447975,0.0,1.9989804,3.8894272,9.541151
"Asus Zenbook Duo UX8406MA-PZ051W Ultra 9 185H 32GB 2 TB SSD Arc Graphics 14"" İkisi Bir Arada Notebook",Asus,Asus Zenbook,"https//www.akakce.com/laptop-notebook/en-ucuz-asus-zenbook-duo-ux8406ma-pz051w-ultra-9-185h-32gb-2-tb-ssd-arc-graphics-14-ikisi-bir-arada-notebook-fiyati,570869840.html",2 TB,Intel Core Ultra 9,,185H,16.0,2.30 GHz,Intel,Arc Graphics,Paylaşımlı,6 GB,32 GB,3200 MHz,LPDDR5x,Full HD,14 inç,2880x1800 px,144 Hz,IPS,Windows 11 Home,1.39,75 Wh,197.009,11.955782,3.9207878,6.395423,0.0,9.007157,7.989797,0.0,9.541218,8.649182,7.233336,5.134363,2.58727,4.652579,8.320337,13.725763,5.201356,9.105482,8.109564,3.3130805,0.20512593,4.1981525,15.621038,8.913276,1.7917255,3.9882488,2.8994987,6.0733275,4.815333,1.6792343,1.8611033,8.075884,2.4449832
"Casper Nirvana Z100 Z100.1335-8V00T-S-Q i5-1335U 8 GB 500 GB SSD Iris Xe Graphics 14"" WQXGA Notebook",Casper,Casper Nirvana,"https//www.akakce.com/laptop-notebook/en-ucuz-casper-nirvana-z100-1335-8v00t-s-q-intel-core-i5-1335u-8-gb-ram-500gb-nvme-ssd-windows-11-fiyati,581447849.html",500 GB,Intel Core i5,13. Nesil,i5-1335U,10.0,3.40 GHz,Intel,Iris Xe Graphics,Paylaşımlı,6 GB,8 GB,5500 MHz,LPDDR5,WQXGA,14 inç,2560x1600 px,144 Hz,IPS,Windows 11 Home,1.25,50 Wh,25.999,15.585883,6.644068,12.915326,0.0,4.346875,8.584163,0.0,0.45559758,5.8384056,9.034299,3.2093773,2.3017335,1.2965454,2.866776,12.647199,5.650419,8.564964,8.663521,4.5135174,0.0,0.6530666,9.749886,1.4978235,9.257175,5.010263,0.737951,4.122121,1.1819899,8.529689,2.1768785,0.5354379,0.0
"Lenovo IdeaPad Slim 3 14IAH8 83EQ0048TR i5-12450H 16 GB 512 GB SSD UHD Graphics 14"" Full HD Notebook",Lenovo,Lenovo IdeaPad,"https//www.akakce.com/laptop-notebook/en-ucuz-lenovo-ideapad-slim-3-14iah8-83eq0048tr-i5-12450h-16-gb-512-gb-ssd-uhd-graphics-14-full-hd-notebook-fiyati,665412679.html",512 GB,Intel Core i5,12. Nesil,i5-12450H,8.0,3.3 GHz,Intel,UHD Graphics,Paylaşımlı,6 GB,16 GB,4800 MHz,LPDDR5,Full HD,14 inç,1920x1080 px,144 Hz,IPS,Free Dos,1.37,47 Wh,27.499,10.028491,7.316024,19.149044,0.0,2.9822342,7.7383156,0.0,6.809984,4.7136626,5.370037,7.8061132,5.4076085,2.032393,5.5183887,10.432731,3.3277528,4.729009,11.013555,6.2926955,0.0,4.3304834,4.5321913,8.5259905,3.7571607,8.799284,0.61984557,1.559066,8.012405,11.529876,6.254034,0.7452223,8.067513
"Casper Nirvana X600.1270-DX00R-G-F i7-12700H 32 GB 2 TB SSD Iris Xe Graphics 15.6"" W11P Full HD Notebook",Casper,Casper Nirvana,"https//www.akakce.com/laptop-notebook/en-ucuz-casper-nirvana-x600-1270-dx00r-g-f-i7-12700h-32-gb-2-tb-ssd-iris-xe-graphics-15-6-w11p-full-hd-notebook-fiyati,721211663.html",2 TB,Intel Core i7,12. Nesil,i7-12700H,14.0,3.50 GHz,Intel,Iris Xe Graphics,Paylaşımlı,6 GB,32 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Windows 11 Professional,1.6,38 Wh,31.84,6.6250706,0.6904432,7.0519133,0.0,2.764745,4.196568,0.0,1.4534464,10.232083,3.401699,5.797577,3.7207701,12.596825,4.627862,10.42171,4.8049855,7.310575,7.604149,2.7604704,0.0,5.3511267,12.368024,7.477354,5.1599913,3.9182007,1.9690273,16.589458,3.7650425,6.0066833,6.7992077,2.0370104,5.666565
"Monster Huma H4 V6.1.5 Ultra 7 155H 32 GB 1 TB SSD Arc Graphics 14"" W11H Notebook",Monster,Monster Huma H4,"https//www.akakce.com/laptop-notebook/en-ucuz-monster-huma-h4-v6-1-5-ultra-7-155h-32-gb-1-tb-ssd-arc-graphics-14-notebook-fiyati,776326723.html",1 TB,Intel Core Ultra 7,,155H,16.0,1.40 GHz,Intel,Arc Graphics,Paylaşımlı,6 GB,32 GB,5600 MHz,DDR5,Full HD,14 inç,2880x1800 px,120 Hz,IPS,Windows 11 Home,1.4,80 Wh,54.599,5.6769276,10.498718,0.0,0.0,4.7595305,10.856263,0.0,5.3407574,4.6668444,7.4286356,6.459504,8.537192,5.622558,8.117879,16.651966,1.1020007,15.526143,4.520256,5.197171,1.6122676,2.890619,12.046623,10.078477,0.0,2.6064613,4.2093954,5.98924,6.1464667,3.20069,5.7816086,6.320369,4.735475
"Lenovo ThinkPad E16 Gen 2 21MA006STX Ultra 7 155H 16 GB 512 GB SSD Arc Graphics 16"" WUXGA Notebook",Lenovo,Lenovo ThinkPad Gen 2,"https//www.akakce.com/laptop-notebook/en-ucuz-lenovo-thinkpad-e16-gen-2-21ma006stx-ultra-7-155h-16-gb-512-gb-ssd-arc-graphics-16-wuxga-notebook-fiyati,884040902.html",512 GB,Intel Core Ultra 7,,155H,16.0,1.40 GHz,Intel,Arc Graphics,Paylaşımlı,6 GB,16 GB,5600 MHz,LPDDR5,WUXGA,16 inç,1920x1200 px,144 Hz,IPS,Free Dos,1.81,57 Wh,37.4,7.088207,6.2203884,5.1207914,0.0,9.617282,8.97172,0.0,6.841526,3.8703914,10.054326,9.900648,6.9281373,5.4401016,5.3521814,15.805644,0.18009931,9.806726,5.263713,2.8288121,0.0,2.4976854,2.4246702,6.856682,2.8897324,6.458875,8.968893,2.949035,10.092258,4.0572515,4.383383,6.045179,8.8577385
"Casper Nirvana X600.7430-DX00X-G-F Ryzen 5 7430U 32 GB 2 TB SSD Radeon Graphics 15.6"" Full HD Notebook",Casper,Casper Nirvana,"https//www.akakce.com/laptop-notebook/en-ucuz-casper-nirvana-x600-7430-dx00x-g-f-ryzen-5-7430u-32-gb-2-tb-ssd-radeon-graphics-15-6-full-hd-notebook-fiyati,914966520.html",2 TB,AMD Ryzen 5,,7430U,6.0,2.30 GHz,AMD,Radeon Graphics,Paylaşımlı,6 GB,32 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,1.6,38 Wh,20.562,7.0181274,3.0332913,10.330703,0.0,3.5492394,1.1704994,0.0,9.234594,11.11318,6.834519,6.688629,6.6079297,8.824602,6.103571,10.847521,4.464278,6.7406683,10.000978,0.0,0.0,8.765193,14.226102,10.882306,1.882444,4.5693383,1.3140036,13.190975,7.2440553,0.54028314,6.118922,9.193314,5.3010616
"Casper Nirvana X600.1342-8V00X-G-F i5-13420H 8 GB 500 GB SSD UHD Graphics 15.6"" Full HD Notebook",Casper,Casper Nirvana,"https//www.akakce.com/laptop-notebook/en-ucuz-casper-nirvana-x600-1342-8v00x-g-f-i5-13420h-8-gb-500-gb-ssd-uhd-graphics-15-6-full-hd-notebook-fiyati,914973528.html",500 GB,Intel Core i5,13. Nesil,i5-13420H,8.0,3.40 GHz,Intel,UHD Graphics,Paylaşımlı,6 GB,8 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,1.6,38 Wh,17.515,9.267946,6.326221,18.385307,0.0,1.8150842,6.4513097,0.0,1.958132,8.808082,6.0524645,10.355049,6.4000216,12.288257,4.421537,10.677814,3.9424388,11.807808,9.899731,2.7049217,0.0,3.881866,5.852152,4.0561643,6.831229,7.0095286,3.7884703,11.612489,4.7706523,7.498954,6.779008,1.4907812,2.9224913
"Asus Zenbook DUO UX8406CA-PZ207W Ultra 9 285H 32 GB 2 TB SSD Arc Graphics 14"" Notebook",Asus,Asus Zenbook,"https//www.akakce.com/laptop-notebook/en-ucuz-asus-zenbook-duo-ux8406ca-pz207w-ultra-9-285h-32-gb-2-tb-arc-graphics-14-notebook-fiyati,940738923.html",2 TB,Intel Core Ultra 9,,285H,16.0,2.90 GHz,Intel,Arc Graphics,Paylaşımlı,6 GB,32 GB,3200 MHz,LPDDR5x,Full HD,14 inç,2880x1800 px,120 Hz,IPS,Windows 11 Home,1.39,75 Wh,123.299,12.114086,6.2605844,7.0633645,0.0,9.346513,9.3140745,0.0,9.189812,8.672521,5.715976,6.042011,2.6863613,5.6914396,9.651095,14.797673,5.3348875,10.215028,8.107003,3.293003,0.0,3.0517945,16.012316,11.327603,2.9705875,3.5263884,2.7623296,4.4229674,1.7785435,2.2871006,0.3933088,7.131818,2.7132127
"Casper Nirvana S100.1362-DF00R-G-F i7-13620H 32 GB 1 TB SSD UHD Graphics 16"" WUXGA Notebook",Casper,Casper Nirvana,"https//www.akakce.com/laptop-notebook/en-ucuz-casper-nirvana-s100-1362-df00r-g-f-i7-13620h-32-gb-1-tb-ssd-uhd-graphics-16-wuxga-notebook-fiyati,949695093.html",1 TB,Intel Core i7,13. Nesil,i7-13620H,10.0,3.60 GHz,Intel,UHD Graphics,Paylaşımlı,6 GB,32 GB,5600 MHz,DDR5,WUXGA,16 inç,1920x1200 px,144 Hz,IPS,Windows 11 Professional,1.8,54.72 Wh,32.899,11.464566,5.8967285,11.538816,0.0,1.6708294,9.182596,0.0,0.37731275,2.1061578,12.1671,8.309128,5.7864423,6.165795,5.227034,14.417785,1.3735442,19.434597,4.4606643,7.4297104,1.46547,3.173595,11.31512,0.5047251,6.344676,8.0264015,6.499445,9.262913,3.052907,6.35128,5.8185897,3.6122463,10.613414
"Casper Nirvana S200.1362-EX00X-G-F i7-13620H 64 GB 2 TB SSD UHD Graphics 16"" WUXGA Notebook",Casper,Casper Nirvana,"https//www.akakce.com/laptop-notebook/en-ucuz-casper-nirvana-s200-1362-ex00x-g-f-i7-13620h-64-gb-2-tb-ssd-uhd-graphics-16-wuxga-notebook-fiyati,949695117.html",2 TB,Intel Core i7,13. Nesil,i7-13620H,10.0,3.60 GHz,Intel,UHD Graphics,Paylaşımlı,6 GB,64 GB,5600 MHz,DDR5,WUXGA,16 inç,1920x1200 px,144 Hz,IPS,Free Dos,1.8,54.72 Wh,34.299,13.285949,4.1853786,15.2253275,0.0,3.2550485,5.82318,0.0,3.615472,2.342562,12.811242,4.757256,3.9657617,6.626186,4.617352,13.574535,2.268477,18.73591,5.2948046,5.593548,0.24847987,4.022903,7.9557095,0.67721164,9.065722,8.484658,8.244899,10.359109,3.4945068,4.172304,5.926262,5.592504,12.696817
"Casper Nirvana S100.1362-BF00R-G-F i7-13620H 16 GB 1 TB SSD UHD Graphics 16"" WUXGA Notebook",Casper,Casper Nirvana,"https//www.akakce.com/laptop-notebook/en-ucuz-casper-nirvana-s100-1362-bf00r-g-f-i7-13620h-16-gb-1-tb-ssd-uhd-graphics-16-wuxga-notebook-fiyati,949695131.html",1 TB,Intel Core i7,13. Nesil,i7-13620H,10.0,3.60 GHz,Intel,UHD Graphics,Paylaşımlı,6 GB,16 GB,5600 MHz,DDR5,WUXGA,16 inç,1920x1200 px,144 Hz,IPS,Windows 11 Professional,1.8,54.72 Wh,30.699,12.369301,6.826341,11.285028,0.0,3.1727862,9.089351,0.0,1.2240287,1.9164186,11.748486,7.4910583,4.332467,5.740366,5.711551,14.170095,2.1495714,18.74207,4.9188457,8.182807,1.1817385,4.85356,9.335957,0.0,5.2168827,8.519327,7.3389344,8.482721,4.918369,7.850145,6.733507,4.469584,11.409804
"Casper Nirvana S100.1342-BV00P-G-F i5-13420H 16 GB 500 GB SSD UHD Graphics 16"" WUXGA Notebook",Casper,Casper Nirvana,"https//www.akakce.com/laptop-notebook/en-ucuz-casper-nirvana-s100-1342-bv00p-g-f-i5-13420h-16-gb-500-gb-ssd-uhd-graphics-16-wuxga-notebook-fiyati,949695168.html",500 GB,Intel Core i5,13. Nesil,i5-13420H,8.0,3.40 GHz,Intel,UHD Graphics,Paylaşımlı,6 GB,16 GB,5600 MHz,DDR5,WUXGA,16 inç,1920x1200 px,144 Hz,IPS,Windows 11 Home,1.8,54.72 Wh,24.099,15.857531,9.604174,16.011934,0.0,3.6543674,10.151044,0.0,3.3957415,3.904685,9.988538,8.14444,3.862101,4.6844215,5.970447,12.83714,3.356213,18.208233,6.9237437,8.22523,0.668412,3.219951,7.715828,0.0,4.3746796,9.616777,7.268974,4.99984,5.568239,6.9861093,4.4865,4.6528387,4.0685
"Casper Nirvana S100.1362-BX00A-G-F i7-13620H 16 GB 2 TB SSD UHD Graphics 16"" WUXGA Notebook",Casper,Casper Nirvana,"https//www.akakce.com/laptop-notebook/en-ucuz-casper-nirvana-s100-1362-bx00a-g-f-i7-13620h-16-gb-2-tb-ssd-uhd-graphics-16-wuxga-notebook-fiyati,949704546.html",2 TB,Intel Core i7,13. Nesil,i7-13620H,10.0,3.60 GHz,Intel,UHD Graphics,Paylaşımlı,6 GB,16 GB,5600 MHz,DDR5,WUXGA,16 inç,1920x1200 px,144 Hz,IPS,Windows 11 Home,1.8,54.72 Wh,31.699,15.310569,5.234548,12.968107,0.0,4.1847925,7.76403,0.0,4.240727,2.777395,11.344038,5.355733,3.3673124,5.3893604,5.7179904,13.998394,3.7436225,19.12735,5.5699167,8.605837,0.0,3.42635,8.973738,0.0,6.014764,10.118475,7.392832,9.398245,4.6810837,5.7896023,5.4245915,4.9792867,10.264509
"Asus Vivobook 15 X1504VA-NJ1578 i7-1355U 16 GB 512 GB Iris Xe Graphics 15.6"" Full HD Notebook",Asus,Asus Vivobook,"https//www.akakce.com/laptop-notebook/en-ucuz-asus-vivobook-15-x1504va-nj1578-i7-1355u-16-gb-512-gb-iris-xe-graphics-15-6-full-hd-notebook-fiyati,974373746.html",512 GB,Intel Core i7,13. Nesil,i7-1355U,10.0,3.70 GHz,Intel,Iris Xe Graphics,Paylaşımlı,6 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,60 Hz,IPS,Free Dos,1.7,42 Wh,23.999,6.565537,5.308361,4.4582415,0.0,12.135635,10.598823,0.0,4.168211,7.3411894,3.1647387,6.853039,3.6719916,12.154723,6.2701883,14.483885,6.0387096,7.369174,9.803008,5.7883883,0.0,2.842787,0.0,9.06971,7.9924736,4.5955625,6.604864,9.426791,3.1266837,11.332433,5.827081,1.8798923,7.633671
"Lenovo Ideapad 5 14IRH9 83KX005CTR i5-13420H 8 GB 512 GB SSD UHD Graphics 14"" WUXGA İkisi Bir Arada Notebook",Lenovo,Lenovo Ideapad,"https//www.akakce.com/laptop-notebook/en-ucuz-lenovo-ideapad-5-14irh9-83kx005ctr-i5-13420h-8-gb-512-gb-ssd-uhd-graphics-14-wuxga-ikisi-bir-arada-notebook-fiyati,974379808.html",512 GB,Intel Core i5,,i5-13420H,8.0,3.40 GHz,Intel,UHD Graphics,Paylaşımlı,6 GB,8 GB,5200 MHz,LPDDR5,WUXGA,14 inç,1920x1080 px,60 Hz,IPS,Windows 11 Home,1.6,57 Wh,34.599,11.084178,7.656217,16.012796,0.0,3.7614872,12.271254,0.0,6.099691,6.1145706,6.7919426,12.5920315,3.929691,4.4528275,6.7413907,15.313716,2.4293125,7.0310936,9.91454,6.7048173,0.0,0.0,1.5779078,7.559123,3.1941867,7.310829,4.9010243,0.8524757,5.9363565,6.3283024,1.4417177,3.0868614,4.6340466
"Lenovo V15 G2 ITL 82KB00GQTX i5-1135G7 8 GB 256 GB SSD MX350 15.6"" Full HD Notebook",Lenovo,Lenovo V15,"https//www.akakce.com/laptop-notebook/en-ucuz-lenovo-v15-g2-itl-82kb00gqtx-i5-1135g7-8gb-256gb-ssd-2gb-mx350-freedos-15-6-fhd-notebook-fiyati,2091697473.html",256 GB,Intel Core i5,11. Nesil,i5-1135G7,4.0,2.40 GHz,NVIDIA,MX350,Harici,2 GB,8 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,TN,Free Dos,1.7,38 Wh,24.95,2.9903824,3.7866147,11.120302,0.0,5.1650224,3.189653,0.0,5.754084,5.9833136,5.464808,10.310968,11.0293865,7.0675225,0.12784076,6.5227327,2.4301457,6.63432,6.6040125,0.0,3.147889,0.65270233,4.9457493,8.051035,7.29597,3.8988695,3.7758605,6.8191304,7.00879,8.340724,4.9737325,0.0939454,0.27585986
"Lenovo ThinkPad E16 Gen 1 21JN00FSTX i7-1355U 16 GB 512 GB SSD MX550 16"" WUXGA Notebook",Lenovo,Lenovo ThinkPad,"https//www.akakce.com/laptop-notebook/en-ucuz-lenovo-thinkpad-e16-gen-1-21jn00fstx-i7-1355u-16-gb-512-gb-ssd-mx550-16-wuxga-notebook-fiyati,583183381.html",512 GB,Intel Core i7,13. Nesil,i7-1355U,10.0,3.70 GHz,NVIDIA,MX550,Harici,2 GB,16 GB,3200 MHz,DDR4,WUXGA,16 inç,1920x1200 px,144 Hz,IPS,Free Dos,1.81,57 Wh,45.214,7.987559,3.6472433,5.122483,0.0,13.388553,4.6837735,0.0,4.517836,2.4627519,5.9944687,10.513351,4.9460654,9.012332,5.1497025,7.2751822,2.7230415,10.180831,1.8723059,2.105014,1.7459682,1.7398578,3.500355,2.5393116,7.6783233,5.675715,11.090691,4.5467944,6.550074,10.086495,2.3926013,3.7877314,5.304361
"Acer Aspire 3 A315-58-34G6 NX.ADDEY.00G i3-1115G4 8 GB 256 GB SSD UHD Graphics 15.6"" Full HD Notebook",Acer,Acer Aspire 3,"https//www.akakce.com/laptop-notebook/en-ucuz-acer-aspire-3-a315-58-34g6-nx-addey-00g-i3-1115g4-8-gb-256-gb-ssd-uhd-graphics-15-6-full-hd-notebook-fiyati,288016554.html",256 GB,Intel Core i3,11. Nesil,i3-1115G4,2.0,3.00 GHz,Intel,UHD Graphics,Paylaşımlı,6 GB,8 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,1.7,36 Wh,11.699,4.6340275,6.187866,13.547158,0.0,0.020094372,7.283536,0.0,1.9424728,8.427038,2.8494995,13.471484,6.2178836,10.96969,4.661912,14.336636,2.7566223,8.869313,9.333547,3.1240063,0.0,3.4749959,4.01263,12.460728,5.294695,5.663589,4.8219585,11.334174,3.309279,7.8086004,4.69306,2.1068556,8.067033
"Lenovo ThinkBook 15 G4 IAP 21DJ00LKTR i5-1235U 8 GB 256 GB SSD MX550 15.6"" Full HD Notebook",Lenovo,Lenovo ThinkBook,"https//www.akakce.com/laptop-notebook/en-ucuz-lenovo-thinkbook-15-g4-iap-21dj00lktr-i5-1235u-8-gb-256-gb-ssd-mx550-15-6-full-hd-notebook-fiyati,367088653.html",256 GB,Intel Core i5,12. Nesil,i5-1235U,10.0,3.3 GHz,NVIDIA,MX550,Harici,2 GB,8 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,1.7,45 Wh,28.079,8.234086,2.8368053,17.257872,0.0,6.4420443,1.8896329,0.0,6.591409,6.8693337,1.9473103,11.862792,6.38878,9.223422,3.87217,3.5013819,3.3627088,5.8810515,6.760601,0.31546205,0.04211273,3.330741,9.997172,10.3108635,7.8470955,6.2829046,3.4357736,5.425455,5.069125,9.665823,1.8317833,0.0,2.914835
"Casper Nirvana Z100 Z100.1335-BV00X-S-Q i5-1335U 16 GB 500 GB SSD Iris Xe Graphics 14"" WQXGA Notebook",Casper,Casper Nirvana,"https//www.akakce.com/laptop-notebook/en-ucuz-casper-nirvana-z100-z100-1335-bv00x-s-q-i5-1335u-16-gb-500-gb-ssd-iris-xe-graphics-14-qhd-notebook-fiyati,665305439.html",500 GB,Intel Core i5,13. Nesil,i5-1335U,10.0,3.40 GHz,Intel,Iris Xe Graphics,Paylaşımlı,6 GB,16 GB,5500 MHz,LPDDR5,WQXGA,14 inç,2560x1600 px,144 Hz,IPS,Free Dos,1.25,50 Wh,24.812,14.317149,8.188923,13.629363,0.0,6.1633596,6.596893,0.0,0.13889128,5.4994764,9.301,1.1765101,1.9564961,1.8558106,3.2103603,12.492904,4.5369425,8.908141,9.929653,1.945008,0.0,3.5757763,8.570193,0.51429003,8.849126,4.8284335,1.4405372,2.5687995,3.3488736,9.880586,4.829581,1.36465,1.871832
"HP Elite x360 1040 G11 9G0G8ET Ultra 5 125H 16 GB 512 GB SSD Arc Graphics 14"" WUXGA Notebook",HP,HP Elite,"https//www.akakce.com/laptop-notebook/en-ucuz-hp-elite-x360-1040-g11-9g0g8et-ultra-5-125h-16-gb-512-gb-ssd-arc-graphics-14-wuxga-notebook-fiyati,729644464.html",512 GB,Intel Core Ultra 5,,125H,14.0,1.20 GHz,Intel,Arc Graphics,Paylaşımlı,6 GB,16 GB,3200 MHz,LPDDR5x,WUXGA,14 inç,1920x1200 px,144 Hz,IPS,Windows 11 Professional,1.38,68 Wh,50.842,9.535343,6.9751787,6.288577,0.0,6.200113,12.488285,0.0,4.6701326,7.3810163,9.282926,10.8334465,0.0,3.1157053,6.645498,12.4880295,4.4458504,4.0301642,5.3780975,5.6681533,0.0,8.261963,9.938639,8.167623,0.8377222,4.7924895,9.656508,7.017816,6.695956,5.350237,3.819508,9.499018,7.3391376
